user_id,num_filled_feature,birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
1912-2131,10,8.0,22.0,,,155.0,220.0,,240.0,,260.0,271.0,280.0,,312.0,338.0,,,,,,,,,,,,
1912-2132,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2133,9,,23.0,50.0,,197.0,220.0,,240.0,,259.0,271.0,,,313.0,339.0,,,,,,,,,,,,
1912-2134,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2135,11,8.0,,,,204.0,220.0,,243.0,,260.0,271.0,287.0,,313.0,,,,,,,405.0,,,448.0,,475.0,
1912-2136,5,8.0,,,,189.0,220.0,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2137,6,,,,,188.0,220.0,,,,259.0,271.0,,,313.0,338.0,,,,,,,,,,,,
1912-2138,10,,27.0,58.0,,203.0,220.0,,247.0,,260.0,271.0,280.0,,313.0,324.0,,,,,,,,,,,,
1912-2139,6,,,,,215.0,220.0,,240.0,,,271.0,,,313.0,338.0,,,,,,,,,,,,
1912-2140,10,8.0,,,,155.0,220.0,,,,259.0,271.0,,,313.0,338.0,,,,,,404.0,,419.0,,,471.0,
1912-2141,10,5.0,,,,91.0,220.0,,240.0,,259.0,271.0,,,313.0,338.0,,,,,,387.0,,,,,451.0,
1912-2142,13,8.0,,45.0,79.0,176.0,220.0,,240.0,,259.0,271.0,,,313.0,343.0,,,,,,403.0,,,433.0,,469.0,
1912-2143,7,,,57.0,,195.0,220.0,,235.0,,260.0,271.0,,,313.0,,,,,,,,,,,,,
1912-2144,3,,,,,,,,,,259.0,,,,313.0,329.0,,,,,,,,,,,,
1912-2145,11,9.0,,,,184.0,220.0,,239.0,,259.0,271.0,,,313.0,336.0,,,,,,406.0,,417.0,,,476.0,
1912-2146,11,,,,,91.0,220.0,,247.0,,260.0,,280.0,,313.0,331.0,,,,,,399.0,,417.0,435.0,,465.0,
1912-2147,7,,,,,189.0,220.0,,,,260.0,,,,313.0,338.0,,,,,372.0,,,,431.0,,,
1912-2148,5,,,,,186.0,220.0,,243.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2149,8,,,,76.0,216.0,220.0,,240.0,,259.0,270.0,,,313.0,332.0,,,,,,,,,,,,
1912-2150,6,8.0,,,,129.0,220.0,,235.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2151,7,,,41.0,,209.0,220.0,,240.0,,260.0,,,,313.0,321.0,,,,,,,,,,,,
1912-2152,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2153,9,,,53.0,,131.0,220.0,,243.0,,259.0,,,,313.0,329.0,,,,,361.0,,,,,450.0,,
1912-2154,6,8.0,,,,129.0,220.0,,,,259.0,,,,313.0,338.0,,,,,,,,,,,,
1912-2155,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2156,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2157,11,10.0,,,,99.0,220.0,,237.0,,259.0,,285.0,,313.0,,,,,,,406.0,,416.0,447.0,,476.0,
1912-2158,5,,,,,115.0,220.0,,247.0,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2159,7,8.0,,50.0,,195.0,220.0,,243.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2160,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2161,10,9.0,30.0,,,211.0,220.0,,239.0,,260.0,,280.0,,313.0,338.0,,,,,368.0,,,,,,,
1912-2162,6,9.0,,,,91.0,220.0,,243.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2163,12,,,71.0,,214.0,220.0,,236.0,,260.0,271.0,,,313.0,338.0,,,,,368.0,390.0,,419.0,,,458.0,
1912-2164,6,8.0,,,,176.0,220.0,,227.0,,260.0,,,,314.0,,,,,,,,,,,,,
1912-2165,8,8.0,,,75.0,129.0,220.0,,240.0,,259.0,271.0,,,312.0,,,,,,,,,,,,,
1912-2166,3,,,,,,,,,,260.0,,,294.0,313.0,,,,,,,,,,,,,
1912-2167,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2168,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2169,6,,,60.0,,172.0,220.0,,235.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2170,7,,,,,103.0,220.0,,,,260.0,271.0,283.0,,312.0,338.0,,,,,,,,,,,,
1912-2171,8,,,,,99.0,220.0,,237.0,,260.0,272.0,283.0,,313.0,333.0,,,,,,,,,,,,
1912-2172,6,8.0,,,,119.0,220.0,,235.0,,259.0,,,,314.0,,,,,,,,,,,,,
1912-2173,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2174,8,,,59.0,,169.0,220.0,,230.0,256.0,260.0,,,,313.0,331.0,,,,,,,,,,,,
1912-2175,5,6.0,,,,196.0,219.0,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2176,8,2.0,,,,193.0,220.0,,240.0,,259.0,271.0,,,312.0,329.0,,,,,,,,,,,,
1912-2177,3,,,,,,,,,,260.0,,,306.0,313.0,,,,,,,,,,,,,
1912-2178,7,,,,,91.0,220.0,,240.0,,260.0,,,,313.0,,,,,,,399.0,,,,,472.0,
1912-2179,6,8.0,,,,125.0,220.0,,,,259.0,271.0,,,312.0,,,,,,,,,,,,,
1912-2180,5,,,,,,218.0,,239.0,,259.0,,,,313.0,338.0,,,,,,,,,,,,
1912-2181,6,,38.0,,,91.0,220.0,,243.0,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2182,11,5.0,,52.0,,143.0,220.0,,240.0,,259.0,271.0,280.0,,313.0,338.0,,,,,,387.0,,,,,,
1912-2183,13,,,,,187.0,220.0,221.0,243.0,,260.0,271.0,,307.0,313.0,329.0,,,,,380.0,399.0,,414.0,,,465.0,
1912-2184,10,8.0,,,,155.0,220.0,,240.0,,259.0,,,302.0,313.0,338.0,,,,,,387.0,,,,,451.0,
1912-2185,6,,,42.0,,216.0,220.0,,246.0,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2186,10,10.0,,53.0,,91.0,220.0,,239.0,,259.0,,284.0,,313.0,,,,,,,405.0,,,,,454.0,
1912-2187,9,16.0,,67.0,,186.0,220.0,,243.0,,260.0,,286.0,,313.0,334.0,,,,,,,,,,,,
1912-2188,8,8.0,,,,155.0,220.0,,,,260.0,271.0,288.0,,313.0,338.0,,,,,,,,,,,,
1912-2189,9,,,45.0,,122.0,220.0,,239.0,,259.0,271.0,286.0,,313.0,,,,,,,,,,439.0,,,
1912-2190,5,8.0,,,,155.0,220.0,,,,259.0,,,,314.0,,,,,,,,,,,,,
1912-2191,9,7.0,,71.0,,214.0,220.0,,247.0,,260.0,266.0,,,313.0,345.0,,,,,,,,,,,,
1912-2192,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2193,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2194,8,,,,75.0,186.0,220.0,,247.0,,260.0,271.0,,,313.0,341.0,,,,,,,,,,,,
1912-2195,5,11.0,,,,211.0,218.0,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-136,4,13.0,,,,,,,,,260.0,273.0,,,313.0,,,,,,,,,,,,,
1912-2196,8,7.0,,50.0,,162.0,220.0,,,,260.0,271.0,,,313.0,338.0,,,,,,,,,,,,
1912-2197,6,,,,,91.0,218.0,,243.0,,260.0,,,,313.0,336.0,,,,,,,,,,,,
1912-2198,3,,,,,,,,,,259.0,271.0,,,313.0,,,,,,,,,,,,,
1912-2199,15,18.0,,53.0,,211.0,220.0,,247.0,252.0,259.0,269.0,280.0,,313.0,,,,,,385.0,404.0,,419.0,435.0,,469.0,
1912-2200,5,,,,,189.0,220.0,,240.0,,260.0,,,,314.0,,,,,,,,,,,,,
1912-2201,7,8.0,,,,155.0,220.0,,,,260.0,271.0,,,313.0,338.0,,,,,,,,,,,,
1912-2202,5,,,,,159.0,218.0,,,,259.0,,,294.0,313.0,,,,,,,,,,,,,
1912-2203,9,,,67.0,,121.0,220.0,,240.0,,260.0,262.0,,,313.0,342.0,,,,,,398.0,,,,,,
1912-2204,7,,,,,91.0,220.0,,247.0,,260.0,,,,312.0,331.0,,,,,,394.0,,,,,,
1912-2205,4,,,,,,,,,,259.0,271.0,,,313.0,331.0,,,,,,,,,,,,
1912-2206,7,8.0,,62.0,,155.0,220.0,224.0,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2207,11,,,54.0,,86.0,220.0,,247.0,,259.0,,283.0,,313.0,338.0,,,,,,,,419.0,445.0,,465.0,
1912-2208,4,,,,,129.0,220.0,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2209,8,,,59.0,79.0,129.0,219.0,,245.0,,259.0,,,,313.0,331.0,,,,,,,,,,,,
1912-2210,5,,,,,182.0,220.0,,,,260.0,271.0,,,313.0,,,,,,,,,,,,,
1912-2211,6,,,,,91.0,220.0,,239.0,,260.0,271.0,,,312.0,,,,,,,,,,,,,
1912-2212,8,8.0,,,,103.0,220.0,,240.0,,260.0,271.0,,,314.0,338.0,,,,,,,,,,,,
1912-2213,5,,,,,155.0,220.0,,,,260.0,,,,314.0,338.0,,,,,,,,,,,,
1912-2214,7,,,,,191.0,220.0,,,,259.0,271.0,,310.0,313.0,338.0,,,,,,,,,,,,
1912-2215,9,7.0,,,76.0,156.0,220.0,,235.0,,260.0,,280.0,,313.0,338.0,,,,,,,,,,,,
1912-2216,5,8.0,,,,155.0,220.0,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2217,9,,,,,,220.0,,,,260.0,261.0,,308.0,313.0,331.0,,,,,,387.0,,417.0,,,451.0,
1912-2218,9,8.0,,,,144.0,220.0,,240.0,,260.0,271.0,280.0,,312.0,338.0,,,,,,,,,,,,
1912-2219,7,,,,,,220.0,,231.0,,259.0,,,,313.0,331.0,,,,,,387.0,,,,,451.0,
1912-2220,6,,,,,155.0,220.0,,240.0,,259.0,,,,312.0,,,,,,,,,,,,451.0,
1912-2221,14,,,63.0,77.0,211.0,220.0,,241.0,,260.0,271.0,287.0,,313.0,317.0,,,,,382.0,401.0,,412.0,,,464.0,
1912-2222,10,5.0,,,,211.0,220.0,,246.0,,260.0,271.0,287.0,,313.0,317.0,,,,,364.0,,,,,,,
1912-2223,5,21.0,,,,,,,,,260.0,271.0,280.0,,313.0,,,,,,,,,,,,,
1912-2224,10,7.0,,69.0,79.0,214.0,220.0,,240.0,,260.0,,,,313.0,,,,,,,406.0,,,,,476.0,
1912-2225,7,9.0,,,,99.0,220.0,,239.0,,260.0,263.0,,,313.0,,,,,,,,,,,,,
1912-2226,8,,,,,93.0,220.0,,,,260.0,271.0,280.0,,313.0,331.0,,,,,383.0,,,,,,,
1912-2227,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2228,12,,,53.0,,,220.0,,243.0,,259.0,,,311.0,313.0,331.0,,,,,373.0,387.0,,417.0,444.0,,451.0,
1912-2229,10,8.0,,,,155.0,220.0,,,,260.0,,,,313.0,338.0,,,,,357.0,387.0,,419.0,,,451.0,
1912-2230,3,9.0,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2231,8,,,51.0,,91.0,220.0,,243.0,,260.0,,,,313.0,,,,,,,399.0,,,,,466.0,
1912-2232,9,,,45.0,,200.0,220.0,,239.0,,260.0,271.0,286.0,,313.0,331.0,,,,,,,,,,,,
1912-2233,14,8.0,,53.0,,155.0,220.0,,240.0,,259.0,271.0,,,313.0,319.0,346.0,,,,362.0,405.0,,,447.0,,476.0,
1912-2234,15,9.0,40.0,,,155.0,220.0,222.0,240.0,,259.0,271.0,280.0,,313.0,338.0,,,,,,403.0,,419.0,439.0,,474.0,
1912-2235,11,,,,,211.0,220.0,,242.0,,260.0,271.0,286.0,,313.0,317.0,,,,,,,,409.0,432.0,,476.0,
1912-2236,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2237,4,8.0,,,,,,,,,259.0,265.0,,,313.0,,,,,,,,,,,,,
1912-2238,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2239,6,,,,,93.0,220.0,,239.0,,260.0,,,,313.0,338.0,,,,,,,,,,,,
1912-2240,8,8.0,,,,155.0,220.0,,,,259.0,271.0,,,312.0,,,,,,,396.0,,,,,451.0,
1912-2241,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2242,10,,,61.0,77.0,200.0,220.0,,240.0,,260.0,271.0,,,313.0,338.0,,,,,,,,,445.0,,,
1912-2243,16,11.0,29.0,45.0,,211.0,220.0,,237.0,,260.0,271.0,280.0,,313.0,317.0,,,,,385.0,407.0,,415.0,447.0,,476.0,
1912-2244,9,8.0,,,,155.0,220.0,,,,259.0,271.0,,,313.0,338.0,,,,,,,,419.0,,,467.0,
1912-2245,10,,,,82.0,,220.0,,240.0,,260.0,,,,313.0,331.0,,,,,381.0,400.0,,,444.0,,471.0,
1912-2246,10,,,,84.0,210.0,220.0,,243.0,,259.0,,,,313.0,322.0,,,,,,387.0,,411.0,,,476.0,
1912-2247,11,,,41.0,84.0,217.0,220.0,,238.0,,259.0,,,293.0,313.0,322.0,,,,,,387.0,,,,,451.0,
1912-2248,5,,,,,196.0,220.0,,247.0,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2249,12,10.0,,53.0,,132.0,220.0,,239.0,,259.0,,280.0,,313.0,330.0,,,,,,399.0,,,443.0,,466.0,
1912-2250,16,16.0,,65.0,79.0,202.0,220.0,225.0,240.0,,260.0,269.0,282.0,,313.0,321.0,,,,,384.0,407.0,,421.0,,,478.0,
1912-2251,5,,,,,91.0,218.0,,247.0,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2252,6,,,53.0,,211.0,220.0,,227.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2253,10,8.0,,62.0,,205.0,220.0,,236.0,,259.0,,,,312.0,,,,,,358.0,387.0,,,,,468.0,
1912-2254,8,,,,,206.0,220.0,,239.0,,259.0,275.0,280.0,305.0,313.0,,,,,,,,,,,,,
1912-2255,5,5.0,,,,86.0,220.0,,,,259.0,,,,314.0,,,,,,,,,,,,,
1912-2256,10,8.0,,,,191.0,220.0,,240.0,,259.0,266.0,280.0,,313.0,338.0,,,,,,,,419.0,,,,
1912-2257,5,8.0,,,,155.0,220.0,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2258,4,,,,,155.0,220.0,,,,259.0,,,,314.0,,,,,,,,,,,,,
1912-2259,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2260,12,,,53.0,,91.0,218.0,,247.0,,259.0,264.0,,311.0,313.0,,,,,,351.0,403.0,,415.0,,,477.0,
1912-2261,8,8.0,,,,119.0,220.0,,,,259.0,271.0,,,313.0,338.0,,,,,,,,,,,470.0,
1912-2262,5,,,,,145.0,219.0,,,,259.0,,,,314.0,,,,,,371.0,,,,,,,
1912-2263,7,,,,,180.0,220.0,,,,259.0,,,295.0,312.0,,,,,,,387.0,,,,,451.0,
1912-2264,4,8.0,,,,,220.0,,,,259.0,,,,314.0,,,,,,,,,,,,,
1912-2265,7,,,60.0,,149.0,220.0,,243.0,,260.0,271.0,,,313.0,,,,,,,,,,,,,
1912-2266,11,,,63.0,,155.0,220.0,,,,260.0,271.0,280.0,,313.0,,,,,,386.0,402.0,,,426.0,,466.0,
1912-2267,3,,,,,,220.0,,,,260.0,,,,314.0,,,,,,,,,,,,,
1912-2268,9,,36.0,,,216.0,220.0,,238.0,251.0,259.0,271.0,,,313.0,342.0,,,,,,,,,,,,
1912-2269,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2270,3,,,,,,220.0,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2271,6,8.0,,,,174.0,220.0,,,,260.0,,,,313.0,338.0,,,,,,,,,,,,
1912-2272,13,5.0,,,82.0,129.0,220.0,,246.0,,259.0,271.0,,,313.0,338.0,,,,,368.0,,,419.0,445.0,,457.0,
1912-2273,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2274,8,,,55.0,,211.0,220.0,,239.0,,260.0,275.0,,,313.0,317.0,,,,,,,,,,,,
1912-2275,8,1.0,,,,155.0,220.0,,,,260.0,,,,313.0,,,,,,,403.0,,419.0,,,475.0,
1912-2276,6,1.0,,,,179.0,220.0,,,,259.0,,,,314.0,338.0,,,,,,,,,,,,
1912-2277,8,10.0,,43.0,,91.0,220.0,,229.0,,259.0,,,,313.0,331.0,,,,,,,,,,,,
1912-2278,7,8.0,,,,195.0,220.0,,240.0,,259.0,271.0,,,313.0,,,,,,,,,,,,,
1912-2279,15,13.0,38.0,60.0,79.0,198.0,220.0,,247.0,,260.0,271.0,286.0,,313.0,335.0,,,,,,403.0,,,448.0,,476.0,
1912-2280,14,,,53.0,,211.0,220.0,,242.0,,260.0,271.0,280.0,,313.0,317.0,,,,,368.0,407.0,,409.0,449.0,,479.0,
1912-2281,3,,,,,,,,,,260.0,,,,313.0,331.0,,,,,,,,,,,,
1912-2282,9,,,,,217.0,220.0,,243.0,,259.0,271.0,280.0,,313.0,317.0,,,,,,,,,,,478.0,
1912-2283,15,,,45.0,,217.0,220.0,,247.0,,260.0,271.0,280.0,293.0,313.0,315.0,,,,,380.0,399.0,,417.0,446.0,,465.0,
1912-2284,9,,,53.0,,99.0,220.0,,239.0,257.0,260.0,,,,313.0,,,,,,,387.0,,,,,451.0,
1912-2285,9,6.0,,42.0,,93.0,220.0,,246.0,,259.0,,,,314.0,,,,,,,387.0,,,,,451.0,
1912-2286,6,,,,,91.0,218.0,,247.0,,260.0,,,,313.0,,,,,,,,,417.0,,,,
1912-2287,10,8.0,,,,196.0,220.0,,243.0,,259.0,271.0,,,313.0,,,,,,,387.0,,419.0,,,462.0,
1912-2288,7,,,,,176.0,220.0,,239.0,,259.0,271.0,,,314.0,338.0,,,,,,,,,,,,
1912-2289,8,6.0,,53.0,,154.0,220.0,,240.0,,259.0,,,,313.0,331.0,,,,,,,,,,,,
1912-2290,7,8.0,,,,98.0,220.0,,233.0,,259.0,,,,313.0,338.0,,,,,,,,,,,,
1912-2291,10,,,,,191.0,220.0,,247.0,,259.0,,280.0,310.0,314.0,338.0,,,,,,,,419.0,,,476.0,
1912-2292,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2293,6,8.0,,,,197.0,220.0,,,,260.0,,,,313.0,323.0,,,,,,,,,,,,
1912-2294,8,7.0,,,,211.0,220.0,225.0,245.0,,260.0,271.0,,,313.0,,,,,,,,,,,,,
1912-2295,3,,,,,,,,,,259.0,,,,313.0,338.0,,,,,,,,,,,,
1912-2296,12,9.0,,55.0,,91.0,220.0,,240.0,,259.0,,280.0,,313.0,336.0,,,,,,406.0,,419.0,,,476.0,
1912-2297,5,8.0,,,,,218.0,,243.0,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2298,12,6.0,,63.0,,214.0,220.0,,240.0,,260.0,271.0,,,312.0,,,,,,369.0,393.0,,419.0,,,453.0,
1912-2299,5,8.0,,,,179.0,220.0,,,,259.0,,,,314.0,,,,,,,,,,,,,
1912-2300,7,3.0,,,,,220.0,,247.0,,260.0,,,,314.0,,,,,,372.0,,,,431.0,,,
1912-2301,13,9.0,,,,211.0,220.0,,247.0,,260.0,,281.0,,313.0,317.0,,,,,381.0,406.0,,417.0,448.0,,476.0,
1912-2302,9,7.0,38.0,,,195.0,220.0,,238.0,250.0,259.0,,,,313.0,339.0,,,,,,,,,,,,
1912-2303,11,9.0,,55.0,,119.0,220.0,,247.0,,260.0,271.0,,,313.0,,,,,,377.0,,,419.0,,,476.0,
1912-2304,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2305,8,8.0,32.0,,,154.0,220.0,,245.0,,259.0,271.0,,,314.0,,,,,,,,,,,,,
1912-2306,9,8.0,,,,155.0,220.0,,,,259.0,271.0,,,313.0,338.0,,,,,375.0,,,,447.0,,,
1912-2307,6,8.0,,,,207.0,220.0,,,,260.0,,,,314.0,328.0,,,,,,,,,,,,
1912-2308,11,9.0,,,,129.0,220.0,,236.0,,260.0,271.0,280.0,,313.0,315.0,,,,,,,,408.0,,,478.0,
1912-2309,10,8.0,,,,155.0,220.0,,,,259.0,271.0,,,313.0,338.0,,,,,348.0,396.0,,,,,454.0,
1912-2310,7,,,,83.0,181.0,220.0,,239.0,,260.0,,,,313.0,322.0,,,,,,,,,,,,
1912-2311,11,8.0,,52.0,,176.0,220.0,,,,259.0,271.0,,,314.0,338.0,,,,,356.0,,,419.0,437.0,,,
1912-2312,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2313,2,,,,,,,,,,,,,308.0,313.0,,,,,,,,,,,,,
1912-2314,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2315,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2316,10,,,45.0,,91.0,220.0,,243.0,,260.0,,280.0,,313.0,322.0,,,,,,399.0,,,,,477.0,
1912-2317,7,,,68.0,,91.0,220.0,,247.0,,260.0,,,,313.0,331.0,,,,,,,,,,,,
1912-2318,13,4.0,,60.0,,121.0,220.0,,241.0,,260.0,271.0,,,313.0,338.0,,,,,381.0,404.0,,408.0,,,476.0,
1912-2319,9,,,57.0,,202.0,220.0,,239.0,,259.0,271.0,280.0,,313.0,320.0,,,,,,,,,,,,
1912-2320,10,7.0,,,,119.0,220.0,,235.0,,260.0,271.0,280.0,,313.0,338.0,,,,,,,,,,,469.0,
1912-2321,12,19.0,,63.0,,91.0,220.0,,240.0,,260.0,,,,313.0,331.0,,,,,351.0,,,417.0,447.0,,472.0,
1912-2322,9,,,56.0,,100.0,220.0,,243.0,,259.0,271.0,280.0,,313.0,331.0,,,,,,,,,,,,
1912-2323,8,8.0,,,,103.0,220.0,,235.0,,259.0,,,,313.0,338.0,,,,,,,,,,,472.0,
1912-2324,7,,,,,182.0,220.0,,241.0,258.0,259.0,,,292.0,312.0,,,,,,,,,,,,,
1912-2325,15,8.0,,68.0,78.0,152.0,220.0,,243.0,,260.0,271.0,288.0,,313.0,338.0,,,,,383.0,394.0,,419.0,,,457.0,
1912-2326,7,8.0,,,,103.0,220.0,,,,259.0,271.0,,,313.0,,,,,,375.0,,,,,,,
1912-2327,7,,,,,211.0,220.0,,237.0,,260.0,,287.0,,313.0,317.0,,,,,,,,,,,,
1912-2328,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2329,4,,,,,109.0,220.0,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2330,5,,,,,128.0,220.0,,239.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2331,10,8.0,,,,119.0,220.0,,233.0,,259.0,271.0,,,313.0,338.0,,,,,,,,,442.0,,465.0,
1912-2332,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2333,7,7.0,,,,211.0,220.0,,247.0,,259.0,,,,313.0,318.0,,,,,,,,,,,,
1912-2334,11,,,52.0,,199.0,220.0,,243.0,,260.0,,,,313.0,316.0,,,,,,397.0,,419.0,443.0,,466.0,
1912-2335,8,8.0,,,,165.0,220.0,,243.0,,259.0,,285.0,,313.0,,,,,,,,,,,,478.0,
1912-2336,9,,,45.0,,156.0,220.0,,239.0,,260.0,,,,313.0,,,,,,,405.0,,,426.0,,475.0,
1912-2337,7,,,,,202.0,220.0,,233.0,,260.0,268.0,,294.0,313.0,,,,,,,,,,,,,
1912-2338,10,,38.0,49.0,,214.0,220.0,,235.0,,260.0,271.0,280.0,,313.0,338.0,,,,,,,,,,,,
1912-2339,5,,,,,,,,,,259.0,271.0,280.0,,312.0,338.0,,,,,,,,,,,,
1912-2340,10,8.0,,,,155.0,220.0,,233.0,,259.0,,283.0,,314.0,338.0,,,,,375.0,,,,,,467.0,
1912-2341,11,9.0,,45.0,,91.0,220.0,,243.0,,260.0,,,,313.0,331.0,,,,,,406.0,,422.0,,,478.0,
1912-2342,2,,,,,,,,,,259.0,,,,313.0,,,,,,,,,,,,,
1912-2343,8,,,,,,220.0,,240.0,,259.0,271.0,,,313.0,,,,,,376.0,,,419.0,,,467.0,
1912-2344,12,2.0,,58.0,79.0,211.0,220.0,,242.0,,259.0,271.0,288.0,,313.0,317.0,,,,,360.0,,,,,,,
1912-2345,13,12.0,,,,138.0,220.0,,243.0,,260.0,271.0,286.0,,313.0,331.0,,,,,362.0,397.0,,419.0,,,462.0,
1912-2346,5,,,,,99.0,220.0,,238.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2347,9,,,56.0,79.0,171.0,220.0,,245.0,,260.0,,280.0,,313.0,,,,,,,,,,,,451.0,
1912-2348,6,8.0,,,,155.0,220.0,,,,259.0,271.0,,,313.0,,,,,,,,,,,,,
1912-2349,5,10.0,,,,98.0,220.0,,,,259.0,,,,312.0,,,,,,,,,,,,,
1912-2350,7,3.0,,,,,220.0,,236.0,,260.0,,285.0,,313.0,338.0,,,,,,,,,,,,
1912-2351,13,,,74.0,,140.0,220.0,,247.0,,260.0,271.0,280.0,,313.0,,,,,,362.0,402.0,,419.0,447.0,,460.0,
1912-2352,10,8.0,31.0,64.0,,155.0,220.0,,240.0,,259.0,271.0,,,313.0,338.0,,,,,,,,,,,,
1912-2353,3,7.0,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2354,11,,,,,129.0,220.0,,243.0,,259.0,271.0,,,313.0,338.0,,,,,359.0,396.0,,419.0,,,478.0,
1912-2355,11,,,53.0,,202.0,220.0,,239.0,,259.0,271.0,,301.0,313.0,329.0,,,,,,,,414.0,444.0,,,
1912-2356,5,7.0,,,,155.0,220.0,,,,260.0,,,,314.0,,,,,,,,,,,,,
1912-1465,14,8.0,,45.0,79.0,216.0,220.0,,243.0,,260.0,271.0,280.0,,313.0,,,,,,,399.0,,415.0,436.0,,465.0,
1912-2357,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2358,6,,,,,101.0,218.0,,243.0,,259.0,,,,313.0,331.0,,,,,,,,,,,,
1912-2359,5,0.0,,,,176.0,220.0,,,,259.0,,,,314.0,,,,,,,,,,,,,
1912-2360,5,,,,,91.0,220.0,,243.0,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2361,6,,,,,91.0,220.0,,243.0,,259.0,276.0,,,313.0,,,,,,,,,,,,,
1912-428,10,,,45.0,82.0,211.0,220.0,,238.0,,260.0,,,,313.0,317.0,,,,,385.0,,,,,,452.0,
1912-2362,11,4.0,,,,91.0,220.0,,240.0,,260.0,271.0,,,313.0,338.0,,,,,,387.0,,,427.0,,451.0,
1912-2363,6,8.0,,,,176.0,220.0,,236.0,,260.0,,,,314.0,,,,,,,,,,,,,
1912-2364,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2365,12,7.0,,,,99.0,220.0,,247.0,,260.0,272.0,280.0,297.0,313.0,,,,,,,399.0,,411.0,,,470.0,
1912-2366,7,,,,,177.0,220.0,,237.0,,260.0,,,,313.0,338.0,,,,,355.0,,,,,,,
1912-2367,9,11.0,,,,120.0,220.0,,242.0,,260.0,271.0,286.0,,313.0,331.0,,,,,,,,,,,,
1912-2368,2,,,,,,,,,,260.0,,,,313.0,,,,,,,,,,,,,
1912-2369,6,,,,,155.0,220.0,,,,259.0,271.0,,292.0,313.0,,,,,,,,,,,,,
